1	1	src/generated/resources/data/dragnlivestock/recipes/orange_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/orange_wool_from_staple.json
1	1	src/generated/resources/data/dragnlivestock/recipes/peach_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/pink_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/pink_wool_from_staple.json
1	1	src/generated/resources/data/dragnlivestock/recipes/purple_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/purple_wool_from_staple.json
1	1	src/generated/resources/data/dragnlivestock/recipes/red_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/red_wool_from_staple.json
1	1	src/generated/resources/data/dragnlivestock/recipes/rodeo_harness.json
1	1	src/generated/resources/data/dragnlivestock/recipes/sleigh.json
1	1	src/generated/resources/data/dragnlivestock/recipes/spindle.json
1	1	src/generated/resources/data/dragnlivestock/recipes/spring_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/summer_medieval_blanket.json
2	2	src/generated/resources/data/dragnlivestock/recipes/tail_scissors.json
1	1	src/generated/resources/data/dragnlivestock/recipes/wagon_body.json
1	1	src/generated/resources/data/dragnlivestock/recipes/wagon_harness.json
1	1	src/generated/resources/data/dragnlivestock/recipes/white_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/white_wool_from_staple.json
1	1	src/generated/resources/data/dragnlivestock/recipes/winter_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/yellow_medieval_blanket.json
1	1	src/generated/resources/data/dragnlivestock/recipes/yellow_wool_from_staple.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_blue_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_blue_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_blue_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_blue_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_brown_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_brown_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_brown_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_brown_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_cyan_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_cyan_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_cyan_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_cyan_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_green_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_green_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_green_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_green_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_grey_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_grey_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_grey_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_grey_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_blue_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_blue_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_blue_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_blue_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_grey_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_grey_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_grey_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_light_grey_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_lime_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_lime_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_lime_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_lime_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_magenta_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_magenta_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_magenta_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_magenta_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_orange_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_orange_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_orange_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_orange_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_pink_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_pink_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_pink_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_pink_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_purple_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_purple_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_purple_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_purple_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_red_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_red_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_red_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_red_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_white_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_white_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_white_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_white_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_yellow_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_yellow_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_yellow_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/black_yellow_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/blue_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/blue_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/blue_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/blue_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/brown_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/brown_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/brown_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/brown_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/cyan_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/cyan_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/cyan_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/cyan_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/green_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/green_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/green_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/green_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/grey_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/grey_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/grey_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/grey_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/leather_rump_straps.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_blue_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_blue_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_blue_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_blue_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_grey_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_grey_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_grey_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/light_grey_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/lime_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/lime_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/lime_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/lime_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/magenta_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/magenta_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/magenta_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/magenta_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/orange_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/orange_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/orange_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/orange_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/pink_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/pink_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/pink_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/pink_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/purple_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/purple_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/purple_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/purple_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/red_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/red_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/red_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/red_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_black_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_black_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_black_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_black_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_blue_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_blue_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_blue_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_blue_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_brown_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_brown_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_brown_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_brown_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_cyan_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_cyan_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_cyan_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_cyan_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_green_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_green_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_green_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_green_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_grey_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_grey_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_grey_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_grey_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_blue_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_blue_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_blue_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_blue_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_grey_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_grey_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_grey_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_light_grey_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_lime_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_lime_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_lime_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_lime_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_magenta_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_magenta_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_magenta_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_magenta_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_orange_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_orange_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_orange_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_orange_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_pink_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_pink_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_pink_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_pink_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_purple_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_purple_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_purple_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_purple_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_red_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_red_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_red_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_red_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_yellow_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_yellow_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_yellow_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/white_yellow_caparison_shoulder.json
1	1	src/generated/resources/data/medievalembroidery/recipes/yellow_caparison_cape.json
1	1	src/generated/resources/data/medievalembroidery/recipes/yellow_caparison_full.json
1	1	src/generated/resources/data/medievalembroidery/recipes/yellow_caparison_half.json
1	1	src/generated/resources/data/medievalembroidery/recipes/yellow_caparison_shoulder.json
1	1	src/generated/resources/data/minecraft/recipes/golden_horse_armor.json
1	1	src/generated/resources/data/minecraft/recipes/saddle.json
4	0	src/main/java/com/dragn0007/dragnlivestock/common/event/ForgeEvent.java
250	250	src/main/java/com/dragn0007/dragnlivestock/datagen/LORecipeMaker.java
1	1	src/main/java/com/dragn0007/dragnlivestock/entities/cod/OCod.java
6	6	src/main/java/com/dragn0007/dragnlivestock/entities/cow/OCow.java
1	1	src/main/java/com/dragn0007/dragnlivestock/entities/salmon/OSalmon.java
5	0	src/main/java/com/dragn0007/dragnlivestock/util/LOTags.java
155	2	src/main/resources/assets/dragnlivestock/animations/o_cow.animation.json
2	2	src/main/resources/assets/dragnlivestock/lang/es_mx.json
968	0	src/main/resources/assets/dragnlivestock/lang/ru_ru.json
1	1	src/main/resources/assets/dragnlivestock/patchouli_books/livestock_overhaul_guide/en_us/entries/animals/unicorn_entry.json
-	-	src/main/resources/assets/dragnlivestock/textures/item/camel.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/cooked_camel.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/cooked_horse.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/cooked_llama.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/cooked_unicorn.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/game_strips.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/horse.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/llama.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/pork_jerky.png
-	-	src/main/resources/assets/dragnlivestock/textures/item/unicorn.png
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/caribou.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/end_unicorn.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/nether_unicorn.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_camel.json
0	40	src/main/resources/data/dragnlivestock/loot_tables/entities/o_chicken.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_cow.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_donkey.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_goat.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_horse.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_llama.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_mooshroom.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_mule.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_pig.json
0	40	src/main/resources/data/dragnlivestock/loot_tables/entities/o_rabbit.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/o_sheep.json
0	80	src/main/resources/data/dragnlivestock/loot_tables/entities/overworld_unicorn.json
0	178	src/main/resources/data/dragnlivestock/loot_tables/entities/ox.json
26	0	src/main/resources/data/dragnlivestock/tags/items/crafting_metal_nuggets.json
26	0	src/main/resources/data/dragnlivestock/tags/items/crafting_metals.json
10	0	src/main/resources/data/dragnlivestock/tags/items/gold_metal_nuggets.json
10	0	src/main/resources/data/dragnlivestock/tags/items/gold_metals.json
2	2	src/main/resources/data/dragnlivestock/tags/items/makes_beef_jerky.json
2	2	src/main/resources/data/dragnlivestock/tags/items/makes_game_jerky.json
9	9	src/main/resources/data/dragnlivestock/tags/items/makes_generic_jerky.json
6	6	src/main/resources/data/dragnlivestock/tags/items/makes_mutton_jerky.json
2	2	src/main/resources/data/dragnlivestock/tags/items/makes_pork_jerky.json
10	0	src/main/resources/data/forge/tags/items/spindle.json
14	0	src/main/resources/data/tfc/recipes/leather_knapping/wagon_harness.json
